sample_index,image_path,image_sha256,noisy_label,class_name,trusted_v1,rejection_reasons,knn_label_agreement,prototype_top1_label,prototype_margin,clip_flip_cosine,cross_class_duplicate_conflict
356,/home/lux1/noise/train/0017/05b850de3d4b4c03bab292dfffaf2cd1.jpg,25a52c9705469b64c5be95ec2eee30fdb6771c596601194649f9e2f01fa29b3e,17,17,False,low_prototype_margin,0.5,17,0.0041879416,0.960898,False
357,/home/lux1/noise/train/0017/068da2f250494995b5cd190e08c88610.jpg,b27ddc874201702589466f4261f95df1b1263cd84e405fb02db577e182b46853,17,17,False,low_prototype_margin,0.55,17,0.0034051538,0.9930771,False
358,/home/lux1/noise/train/0017/11c57424a0e84470bd49b653d37f31ef.jpg,7323a1027a30a9a5f826cd2b5a257242aae928b4fbc08b5fbfd9ef9006b00f16,17,17,False,prototype_label_mismatch;low_prototype_margin,0.45,486,0.0026288033,0.976134,False
359,/home/lux1/noise/train/0017/16afd9e1499740df8a5ba0b891156e03.jpg,c29d40e5389173f915263ad6d4ce8af73d70fc3c83f9f701b0a721c4fc299e38,17,17,False,low_prototype_margin,0.55,17,0.004808843,0.98896784,False
360,/home/lux1/noise/train/0017/26f6ae63da5a43ffa8b653e78ee13b26.jpg,328e764a1c9a95fee080eecafb15f2e1f3f8572804c0f0abe26306e31645957e,17,17,False,low_knn_agreement;prototype_label_mismatch,0.35,486,0.012734234,0.99104583,False
361,/home/lux1/noise/train/0017/2a61fb0dc0b644e9bb5707c968fda42e.jpg,da3a6eb13f9041bbd0e274af782f188f12e826ccd8fa932d5ed514b922a5b7d4,17,17,True,,0.65,17,0.017368495,0.9732679,False
362,/home/lux1/noise/train/0017/3c93b8c9cd03459888d4e9294e0d50e8.jpg,774f5611d86e12b7421278ab076ea9a6a03e0f87a63b082cde0f77eb263dbe6e,17,17,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,486,0.0066954494,0.9961647,False
363,/home/lux1/noise/train/0017/5448e896edc14f92a5b42a7440f58148.jpg,2ba9e43067c11e1d35490d85877591be9f3ee5105cd4cf5e8c14e186d7ed6722,17,17,False,low_prototype_margin,0.45,17,0.001819253,0.9950837,False
364,/home/lux1/noise/train/0017/62af15ed29924838a7c5f32d6aa19cee.jpg,09a4a69620a8b0c9a4f7ff8ef696aba0239a70e12b2befcda58c3f775cddafca,17,17,True,,0.7,17,0.015467286,0.9596079,False
365,/home/lux1/noise/train/0017/6ee7741501ef4d52bd9bbd23b81d19fb.jpg,fdd7dab2f12d09b30878fe59735d1e5ec2497cbc8588efe8cad05be798d559ab,17,17,False,prototype_label_mismatch;low_prototype_margin,0.4,18,0.0014542341,0.9895157,False
366,/home/lux1/noise/train/0017/79e1e410bc1346e6808576e052b74b2f.jpg,251311879484b3bd5395114ea93ff9d983e7cc040f5e5dfcf61f4fb33a549824,17,17,False,prototype_label_mismatch;low_prototype_margin,0.4,486,0.0050605536,0.9888915,False
367,/home/lux1/noise/train/0017/8fcc9a1a1c6b420d8b33aa67fdeb4836.jpg,6978437ed0bab1b2bd3b228c9054b47b31fbda95e475ad614ea93057c02fbf9a,17,17,True,,0.6,17,0.02453506,0.9613076,False
368,/home/lux1/noise/train/0017/95b53b3859c0413e918716f2889a12ce.jpg,5e4bc204e64322b35638141f007179ef1a5168cffaa6a4e4e5b520437fea99b8,17,17,False,low_prototype_margin,0.55,17,8.010864e-05,0.99372804,False
369,/home/lux1/noise/train/0017/9a9a00b766eb487786e7104e4942a072.jpg,b82613d44ae624733777f1fc19fc01cc51758abbe21fe4f6e5e3c1e47c5ba68f,17,17,False,low_prototype_margin,0.5,17,0.0012651682,0.99040174,False
370,/home/lux1/noise/train/0017/bed66411974f461898e9f0fc952e3ca4.jpg,5bd2bcdd60ad361fa42267c434b676343c21c5803e1879d937ea0bf178682da8,17,17,False,low_knn_agreement;prototype_label_mismatch,0.25,18,0.015786529,0.9863855,False
371,/home/lux1/noise/train/0017/c6b1c22d4d5d44abb1011e14c9f7067e.jpg,fa81dde83343a8caec65b82a955ba0fa1d181e478b990d1aa0e6d4a8b05ce1cf,17,17,False,low_prototype_margin,0.6,17,0.00012022257,0.99355686,False
372,/home/lux1/noise/train/0017/cefe65f5dcca4fdc988b103a73d807f8.jpg,a01e7d95cae92a18e15e6e1d80868d108a9c0458654359c8a97083221db168d8,17,17,False,low_knn_agreement;low_prototype_margin,0.35,17,0.00052177906,0.9844739,False
373,/home/lux1/noise/train/0017/db1944d8a03c430aabb9da94ffed113a.jpg,8c9b57293a47416c40f2c2653b37678ead3c4f3e62fa990c4f1e0da7c6bb1019,17,17,False,prototype_label_mismatch;low_prototype_margin,0.55,486,0.00020176172,0.994217,False
374,/home/lux1/noise/train/0017/f05f30ddce00414ebaed8357df873982.jpg,b32ca784e9c9362f6a1f6c52d593acd7a0f53a673d3e1cc67a2fb32191aee346,17,17,False,low_knn_agreement;prototype_label_mismatch,0.0,379,0.01582849,0.9667968,False
375,/home/lux1/noise/train/0017/fbc50f608ab441ba8266a0d797957e68.jpg,0e2c33d42e43001f9c620a6c27c54a9b1d852940ea7912f548f3bb8658faa414,17,17,False,prototype_label_mismatch;low_prototype_margin,0.4,486,0.0016803741,0.9910559,False
376,/home/lux1/noise/train/0018/049f403e8f664e07af6df93139982fec.jpg,197e088aeaf8d690a779cd57a2f1927b49d726599f8b6a3c9f826b51712f4da4,18,18,False,low_knn_agreement,0.3,18,0.030879796,0.94073707,False
377,/home/lux1/noise/train/0018/09770b26f9c14c38809833e1719cf5de.jpg,45dbc829d0e69c85a870a8355a8c9bd84f933822a6781209c13efe9059192f33,18,18,False,prototype_label_mismatch;low_prototype_margin,0.55,247,0.00020843744,0.98799616,False
378,/home/lux1/noise/train/0018/1046eaf624de4b22af99eebc72f0dcb6.jpg,be1ea950efac8a2fab7095912f2f5e003dceb14c3e63055f08cdd854423259ef,18,18,False,low_knn_agreement,0.15,18,0.017075121,0.98784363,False
379,/home/lux1/noise/train/0018/207bbb3895a644aba00d60ba2d448472.jpg,145b11b9b3cba2c731a5e230df9bc2348e82dae4e64240d81c52af2be882c8cd,18,18,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,353,0.0019751787,0.988586,False
380,/home/lux1/noise/train/0018/2b3593193ac2487cb730d1987412947e.jpg,062cfb1bb810fdf960f3ec3d19b13c7a584f178ab2219bc0b76855277db92b2f,18,18,False,low_prototype_margin,0.4,18,0.0016667247,0.9926421,False
381,/home/lux1/noise/train/0018/36f3df4695f944ebb03d7e61eaa94932.jpg,11915e100b2e466788cf28bcfac26dd31b316d8b3d3910e070ba60b7b9e4b9fb,18,18,False,low_knn_agreement;prototype_label_mismatch,0.1,195,0.014991939,0.9690974,False
382,/home/lux1/noise/train/0018/3c928ec65b13423dbfb5af7809b94d4c.jpg,ad2c687cf094a9107cc766f0dcdbf1322ff4421ebb95fbd63899348672f1530e,18,18,False,low_knn_agreement;low_prototype_margin,0.2,18,0.009028912,0.98764443,False
383,/home/lux1/noise/train/0018/58a459d0905c4a8b9fea6bf0ff421502.jpg,9f8e82c643384336cf8801dc3e0122d255df4c1669de9a0078c094e8998feda9,18,18,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,453,0.009227991,0.99547184,False
384,/home/lux1/noise/train/0018/7047f72d484d467bb2727779c8c52061.jpg,b6e477c73afc6b7e83ad879f4c33ddba01c55e3ea382052f4bc37927c9ac55c9,18,18,False,low_knn_agreement,0.15,18,0.011336923,0.9871044,False
385,/home/lux1/noise/train/0018/739befcc71c04a2fb01532cbc692282c.jpg,d989b434bbef9b8d80547e30ade77194c8a2feeb90f296c79f2cb2f7c5a46fcd,18,18,False,low_knn_agreement;prototype_label_mismatch,0.25,453,0.016967416,0.99054074,False
386,/home/lux1/noise/train/0018/7ada4b4a18f140c69d0f8db741067e18.jpg,28deaba16586f19f3c365451a37ff170222f8db202e90e1db05d84302e29352d,18,18,False,low_knn_agreement,0.25,18,0.021418035,0.9906738,False
387,/home/lux1/noise/train/0018/7c5373edc0ce4cc081dc6d89540d01ad.jpg,68bcb23147a91693c1cc73fcaccad590fc1f123e3e4eec1382ddf085d1317cf3,18,18,False,low_knn_agreement;prototype_label_mismatch,0.05,295,0.015544355,0.99373174,False
388,/home/lux1/noise/train/0018/7c7fd3577746479ba419cacb02a1e5cf.jpg,d2bb5f16f818ee4c99b66db2e03209468674f5714d3dfa5cc72b4cc21bf80d26,18,18,False,low_knn_agreement;prototype_label_mismatch,0.2,453,0.011703908,0.9943913,False
389,/home/lux1/noise/train/0018/7fe68e9bc10c4c4aa55e833094f0f3b9.jpg,fc5ee72072036c472711f94f8324b1dfc8e952d546200664f0e4d820f3dd3037,18,18,False,low_knn_agreement;low_prototype_margin,0.3,18,0.0064970255,0.9831167,False
390,/home/lux1/noise/train/0018/82d738f0bde744598bc193eec65221de.jpg,4043dfcf575067a95c7f1b72320ba9d25ddd60bcc72d2127e67446a6f25375c5,18,18,False,prototype_label_mismatch;low_prototype_margin,0.5,453,0.0014083982,0.9798466,False
391,/home/lux1/noise/train/0018/89d5c948c9ed4bdaab197c56b76ad143.jpg,b339c8c1819fc46acd58abacd7a0453829efd25cfcd04114d7f3ac8744f71456,18,18,False,low_knn_agreement;low_prototype_margin,0.35,18,0.0031480193,0.9921033,False
392,/home/lux1/noise/train/0018/962d32af0b38417e82adebad1a86a33a.jpg,75da17097c18b0b18608f41b5afe22a237db90dd427eaac3afd801f3b37b4791,18,18,False,low_knn_agreement,0.25,18,0.019437373,0.990402,False
393,/home/lux1/noise/train/0018/9ff6cb7416034ed5ba2a4c6dd0f27985.jpg,85150d90943fb41f2ce8b79384eb186471747c9a1ef7c75470ff8985b09c82be,18,18,False,low_knn_agreement,0.25,18,0.010347962,0.9889544,False
394,/home/lux1/noise/train/0018/b2863931585a48cba952aac2bebcf18a.jpg,7c93357c80eaaed35f2e1b5f071a9239c8993e3b4f5d1a9a6381e9f1c2b88749,18,18,False,low_knn_agreement;low_prototype_margin,0.25,18,0.005860865,0.99323606,False
395,/home/lux1/noise/train/0018/c501cc287afb4e0ab61744a19bdc2a0b.jpg,8306645bd409c58b46ea20c6c364b2db59be94eee3cd9df26c0bbeb8d4f49c18,18,18,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,295,0.0065666437,0.99074125,False
396,/home/lux1/noise/train/0019/01ada57cfe2d49da8ed5762c2702c765.jpg,8f721af1b42149d34d73eefb2b0c2ae4e97f5ee3111c48f3b3da2990da3bcc0c,19,19,True,,0.85,19,0.030556023,0.9955082,False
397,/home/lux1/noise/train/0019/0fce96cf27184e188a3d238d4f4f93f4.jpg,b3e75cfda89aee8b7f805fcf90a14d1ba610f5de95cd557b7adee1ecb90a6759,19,19,True,,1.0,19,0.056542218,0.9847132,False
398,/home/lux1/noise/train/0019/505a8bcf9fad4c328f5ae043fe89d9e7.jpg,288e52e5ce9e56f5daee31d5593735583cd371f3039f78852972512f9b480e45,19,19,True,,1.0,19,0.046534896,0.99694395,False
399,/home/lux1/noise/train/0019/67f0b0a9ebd34872bec8408d79bc6a26.jpg,1cc5bd6733075c76abdae1d8e403cb95a7a01c794e0a2b5aa21e7fb362b9b81f,19,19,False,low_knn_agreement;prototype_label_mismatch,0.0,33,0.011553466,0.9830645,False
400,/home/lux1/noise/train/0019/68b2f8086aef495f86323e343bddb2b0.jpg,19c597c80f4c8b1e438db601c1661c6b4df1021b4a35c71a19fb1bff6b61489f,19,19,True,,0.7,19,0.031801283,0.9942374,False
401,/home/lux1/noise/train/0019/6f07a28fc6d14060828ad9363df148ff.jpg,845762cdfcc16aac3dec9746872b97577470fd1f5eef89520cf7b5a0d2bfab0d,19,19,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,308,0.0061083436,0.99266255,False
402,/home/lux1/noise/train/0019/793b4b55b00146638ea6663b699193a5.jpg,35ad69d39f6254cabba57b828a592f766edc4b082a5f0919d39cd980fbf77350,19,19,True,,0.7,19,0.029910505,0.9915407,False
403,/home/lux1/noise/train/0019/7e3841cddc9749908590b2296d4fdca2.jpg,00639c009fb6290695e1fc709190043fa13f42ee4361652bb5c013fc71f4993c,19,19,True,,0.9,19,0.04226184,0.99531436,False
404,/home/lux1/noise/train/0019/88ba9d1aad1249f3aed1b962cd1e861c.jpg,9df485dd66fc8d0137130d8590e86a9c71284db0d0b9b8689d58ee7b9d56fcff,19,19,True,,1.0,19,0.040180624,0.99584264,False
405,/home/lux1/noise/train/0019/95b3e9bf1bc2422cabd0f959b99a58ac.jpg,be0e85d0bc6e37e14f808eb35a9e19e7c6fa27ab5ad98afbe6346adefc2a85ac,19,19,False,prototype_label_mismatch;low_prototype_margin,0.4,378,0.00082170963,0.99044013,False
406,/home/lux1/noise/train/0019/980cb48685314938a7af7e87ab985b07.jpg,d68946ad76e9d49c06add52a2044e3706c480652fe0c755c81af995fa21b5780,19,19,True,,0.5,19,0.023949921,0.9812379,False
407,/home/lux1/noise/train/0019/9bf8eda12865479f8e6f87ad48293f45.jpg,602f974e8705150b1861ebc2cee3f25203b37a60056fdb3f52af96e9df5a674a,19,19,True,,0.85,19,0.028528273,0.96270263,False
408,/home/lux1/noise/train/0019/9e2af44ece07488394ba97fc5d83a367.jpg,b675407ab1603ad837cf1e8efda933616a674292732b2e8875b3dc8a4199fe7a,19,19,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,43,0.0058420897,0.96255565,False
409,/home/lux1/noise/train/0019/a706a13217cf4baca180dfda87215431.jpg,64e3cd0431e929225c8bf8d41f742278c1487a7649a46e9d9071d218da153a74,19,19,True,,0.55,19,0.01720339,0.9892432,False
410,/home/lux1/noise/train/0019/b2d6f3608a8a47eab32d6701abfa4a88.jpg,5124e9376a67cefbd75702211277ce72f6c6d3c524a5013f0c58c60bf1e79c8d,19,19,False,low_knn_agreement;low_prototype_margin,0.3,19,0.009449005,0.98969746,False
411,/home/lux1/noise/train/0019/c15944a74f7a4c7485906055cde1b32a.jpg,ad9c10071c9a2877a0c8ccb9aafaa5ee830ffbe91162f10478a69687239ada33,19,19,False,prototype_label_mismatch;low_prototype_margin,0.5,378,0.002112627,0.97803533,False
412,/home/lux1/noise/train/0019/c811b63a61fe4f009a81e5be589708e2.jpg,fe2b2a8172d825a03f2c5271842eeead313189074c1e07fe3c3b4955c4d570c7,19,19,True,,0.95,19,0.040347695,0.9931332,False
413,/home/lux1/noise/train/0019/d1f3c3b0bb0a4038a525f4eb9937e874.jpg,54300ed9b77a92e403549d2439802b4a57ec5fa27a677db27437df49b99da790,19,19,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.2,456,0.0047068596,0.9504971,False
414,/home/lux1/noise/train/0019/e9f9244cd59f449da603050e02265cba.jpg,fe271a3d4ed3b9c3a5a128f9494f97dabcab5cec8575ecefc26c6389c548a57e,19,19,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,468,0.0045042634,0.98765934,False
415,/home/lux1/noise/train/0019/f34f4a05d07243f1992c6fc9f8796462.jpg,912ecbcae96251596b3731dded7fe84c64f68a66ec4cb2393c71eb8a38383604,19,19,True,,1.0,19,0.047032416,0.99403733,False
416,/home/lux1/noise/train/0020/04e2b0d699214bebb23f3ecbf2bb0fe7.jpg,8f08aa9059542db665f975ca2c8181b16dfebf860448333f008619f40a2387f6,20,20,False,low_knn_agreement;prototype_label_mismatch,0.0,427,0.014526069,0.9876108,False
417,/home/lux1/noise/train/0020/2681990679404313aae677259a24a20c.jpg,a1ea99340ba686969b7a5340cb5ec87fb43c2b6c2b71866baa91172dcf5211d4,20,20,False,low_knn_agreement;prototype_label_mismatch,0.35,174,0.014585137,0.9876031,False
418,/home/lux1/noise/train/0020/296c420a529041db85a05afea1e0c6a9.jpg,920140d06b2c9d25c133bfc0dbe9622017e7628ccdea4fb852a389b85359372c,20,20,False,low_knn_agreement;prototype_label_mismatch,0.05,396,0.010219216,0.9723859,False
419,/home/lux1/noise/train/0020/3bace2a740fc49588de942991771a06e.jpg,ea20b87d0fe6803e23b2d91382cdd4471731aff374fdede5b8166f697bbdb0e1,20,20,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.35,297,0.0011206269,0.9777237,False
420,/home/lux1/noise/train/0020/45f7d00233d34dd0b3c5b09a0c9f09d7.jpg,a0973f49de53a773c020ebaf79286a6985b827fa15fff148ca0599163f9c285b,20,20,False,low_knn_agreement,0.35,20,0.02741599,0.99320626,False
421,/home/lux1/noise/train/0020/570d2f1a62db4309a86dc926d26e3b01.jpg,d8ba831ee284c4c80af8e3c4116fd249fc4ecbdde15e8f94e83f6c6a7ec1246a,20,20,True,,0.45,20,0.039040506,0.9937418,False
422,/home/lux1/noise/train/0020/58c4f2c18f4d48ccb0ef8d6e1516ff3f.jpg,a96205a19708799c32d878dae7bc61646938f56f12c99d05ad0a3a8db94dbd14,20,20,False,low_knn_agreement;low_prototype_margin,0.25,20,0.0081343055,0.99216014,False
423,/home/lux1/noise/train/0020/60cf91151e094eeeb83123ed946a4d4e.jpg,5c3db82f0f3bcf0e77426e171798f2c1d7a50e11b7d09e081292e1130457fff9,20,20,False,low_knn_agreement;prototype_label_mismatch,0.35,258,0.012464106,0.9949992,False
424,/home/lux1/noise/train/0020/7fb418a120e24d4b848a93abd870511a.jpg,64a00bda1af15d9ca45977350cdedf20aff70a30f27f6ebcca863120641a5830,20,20,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.25,165,0.0071525574,0.9451022,False
425,/home/lux1/noise/train/0020/8b299e6292d2452ab32625d9e54270a5.jpg,94642d27e10d1ffd9c524de786f245f9de635e71b43c47092631d6acc0f44a45,20,20,False,prototype_label_mismatch;low_prototype_margin,0.5,174,0.00013256073,0.9885706,False
426,/home/lux1/noise/train/0020/a3afacffbda745ccbf2b9dfcc7f0360c.jpg,b24c8061b7d60d35f09099d36087746b9019e87f20d708f1322ee40e8a5cbba4,20,20,False,low_knn_agreement;prototype_label_mismatch,0.25,232,0.027697682,0.99029267,False
427,/home/lux1/noise/train/0020/ba1950a39b3344b08a00a0858b498c90.jpg,4ab03e7db4f6cfee9356e90448eddb04762232e2b9394da38710621dbf678301,20,20,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,73,0.008214235,0.98563045,False
428,/home/lux1/noise/train/0020/c5e5e8f2b1c048759a5816c2271378f6.jpg,9c289074de190e3160297566571118cb3da5bb75669e8812953d8f02d3eaff97,20,20,False,prototype_label_mismatch;low_prototype_margin,0.4,232,0.0063078403,0.98912406,False
429,/home/lux1/noise/train/0020/c6c3543bbabe420fb1f56e1e972ad3ed.jpg,09aaa7784376373fe2959ebcef4b45267ecb5ba1066db50bb430845ce1b14d95,20,20,True,,0.7,20,0.041265547,0.97951615,False
430,/home/lux1/noise/train/0020/ca10945eb7154b1a9fc65d808f8abced.jpg,df5a70a3f1dddc64db461dc0b16c19b4244a77d173260b1627b0dbfb3a76efb9,20,20,False,low_knn_agreement;prototype_label_mismatch,0.15,480,0.017548382,0.96067977,False
431,/home/lux1/noise/train/0020/ced1fc14c80f4ab79b9558efbe443290.jpg,68a0a2eae7e41f0ca8fc7c8c48e0164a9e1ea62a4a43bc0d22959e16ed5118e0,20,20,False,low_knn_agreement,0.2,20,0.0145074725,0.9945231,False
432,/home/lux1/noise/train/0020/cee264ca69594f14b89f5659fa9aa973.jpg,5ead3eaa6f36b8412182c0fb07eddf9f03f4a74c7f700bc24622066f74dd4093,20,20,True,,0.45,20,0.010761261,0.96927214,False
433,/home/lux1/noise/train/0020/d04372884e7848048a653275c5eacf40.jpg,29f2649691b4bc9d123740a3874cd392682be247b458e4c713bf6c562718363c,20,20,False,prototype_label_mismatch,0.45,232,0.019730508,0.9788863,False
434,/home/lux1/noise/train/0020/dc28182769ae4d54a9d9800ffce0f665.jpg,13754e35924ef30ef589140c6735e61c3d2e0851604f53e849104fdde12b1996,20,20,False,low_knn_agreement;low_prototype_margin,0.1,20,0.0038738847,0.9908664,False
435,/home/lux1/noise/train/0020/dd3c01488e5d4d3a8b7ea1b76f0dbf5b.jpg,a32b66e1804f3172ff689039d01ccd5e1ec3b0ba061b5a20ffaeabf4c53921aa,20,20,False,prototype_label_mismatch;low_prototype_margin,0.4,232,0.0021036863,0.9912326,False
436,/home/lux1/noise/train/0021/0d00eadec886484f8b9788b5d0f75b52.jpg,0c399b754f00cf3ffef81cb129c8b47a8cf533da8ddf55c862fc8d8f3e0c6d7a,21,21,False,low_knn_agreement;prototype_label_mismatch;low_clip_flip_cosine,0.1,162,0.031543434,0.7697772,False
437,/home/lux1/noise/train/0021/20523e260a174260a572965834764010.jpg,3a02eaa58a26e4fcf5b9046f5c93dd85e3ad9e41a652560f97b23bd4a720ba2a,21,21,False,low_knn_agreement;prototype_label_mismatch,0.15,315,0.020269513,0.9924018,False
438,/home/lux1/noise/train/0021/3b195dd569e14aca8b18446578592686.jpg,f116e196c941188e222a8974d2a6075361df476548432280cad26a7362ec34ee,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,3,0.002849698,0.98209995,False
439,/home/lux1/noise/train/0021/5d5b8b7b9aa04b47a1fa5468a9fb2e52.jpg,afa1a41a1dae20a24d6f1f20591a76c90deaf0d0901d2b01af5cee9d18c0f98e,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.15,445,0.00388515,0.98952144,False
440,/home/lux1/noise/train/0021/827c121ca5f24d2fbbb23f13ef9af605.jpg,d4248b7b4c8a4e9d6206cc45a6404acb0c02a19f97288c6b854f713e1ad9519e,21,21,False,low_knn_agreement;prototype_label_mismatch,0.05,462,0.017513692,0.99473375,False
441,/home/lux1/noise/train/0021/8906c6eb2a2349b394ab3b810b80f62f.jpg,cd3a71bcf785267f86d64582268707be9bdb236a4a84fd65c9694e46d05baa26,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,462,0.008503616,0.9922379,False
442,/home/lux1/noise/train/0021/8ae9409ffe9a4ff09c3d21f31f3ad61d.jpg,a81967a2028801cc65e168f8ed21555e03a2f553b1d989cec449dc1770fb29bd,21,21,False,low_knn_agreement;prototype_label_mismatch,0.05,493,0.010533273,0.98872143,False
443,/home/lux1/noise/train/0021/91592e738c99449ab04efcae38e3aeee.jpg,be50647be926a9db8a4821a07ccd8c4b1b573128c8fb0aa4a8b8ae30c50ba0ba,21,21,False,low_knn_agreement;prototype_label_mismatch,0.15,146,0.022024691,0.98926246,False
444,/home/lux1/noise/train/0021/98bf5467a46046068c6bf57f7c4b403c.jpg,a7eb46b669d3d83de321ee51053abdc134507b2f7d3a4ebda55a889636c82b98,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,445,0.0014894009,0.9946439,False
445,/home/lux1/noise/train/0021/9a94088b001141b7ad846b1d41b6552b.jpg,f3f027b2ea2643e0fceec1fe191ab66cb933ad726f9e0d97ae1082d4c89af2ce,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,440,0.0020193458,0.9765966,False
446,/home/lux1/noise/train/0021/a44c7e88ceec4cc590739acc7450def9.jpg,bbe7b936c0628df4e9ca803801b5eecd9c2d204d4cb513dd0beca033345dc791,21,21,False,low_knn_agreement;prototype_label_mismatch,0.15,162,0.043701053,0.89766884,False
447,/home/lux1/noise/train/0021/a50a110b5da344778079496fb94c8dd8.jpg,4c2f602b234f8f8f3d9953730882665b2376e6d85fe815f1fdb225749203985b,21,21,False,low_knn_agreement;prototype_label_mismatch,0.1,315,0.011643767,0.9919623,False
448,/home/lux1/noise/train/0021/aa320e9517d244b18019ff0ad7b19e53.jpg,4d481e0fc3ced88c56fb55c700342423667583fcce853a1e4183f66d33b4b6bb,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.05,210,0.006660104,0.985852,False
449,/home/lux1/noise/train/0021/b1c35649897e46168a5eb55a883c7165.jpg,66b4c7db5bae822e5849190973d6d9d05a68898a14c3a997cb992ddbb7e7975e,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,283,0.002673924,0.99050593,False
450,/home/lux1/noise/train/0021/b4f2b68878604ca891af251d26bad66f.jpg,1be8a8193eabbc223dee4fb479058230a3f3318cf09920bfbfa51591fb1380a3,21,21,False,low_knn_agreement;prototype_label_mismatch,0.0,223,0.01396656,0.9777647,False
451,/home/lux1/noise/train/0021/b852800935404c20924b62adab89a96e.jpg,b5cc8f55db252e6087facf9fa995c3fa01ee960a7a641dbcd0eaf7abfccb4ca5,21,21,False,low_knn_agreement;low_prototype_margin,0.05,21,0.005292475,0.9953153,False
452,/home/lux1/noise/train/0021/bfa466803f8f486f9a559917fe8449e0.jpg,0d2e882f7acc80dcb08cc1b9abe0061445d7020fa0e993e6005bd906558c3539,21,21,False,low_knn_agreement;prototype_label_mismatch,0.2,146,0.015945911,0.9815779,False
453,/home/lux1/noise/train/0021/c73e891c717e461b91d25212ad9beded.jpg,9c2754a53e93a431f792f8712c888314a290a49ce2fa78e754c20a1e032c5a3b,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,47,0.007717788,0.98817587,False
454,/home/lux1/noise/train/0021/ca0997fa3e104c9cb8018b49a73295dd.jpg,628ec9d9eaa696413e791606d3620d6a8a3802b45c296690f62a0efbe66dcc61,21,21,False,low_knn_agreement;prototype_label_mismatch;low_prototype_margin,0.0,426,0.00018340349,0.98597664,False
